CustomerCode,Recency,Frequency,Monetary,Recency_rank_norm,Frequency_rank_norm,Monetary_rank_norm,RFM_Score,Customer_segment
120-8944,1,369,495193.78,4.4555796316359695,4.3903394255874675,4.553093964858672,4.466337674027369,Top Customers
120-8946,427,1,580.75,0.0,0.0,0.06111535523300234,0.020371785077667445,Lost Customers
120-8948,111,113,157801.26,1.301462621885157,3.2167101827676237,3.4250063661828367,2.647726390278539,Medium Value Customers
120-8950,8,131,38746.47,3.2516251354279526,3.391644908616188,1.894576012223071,2.845948685422404,Medium Value Customers
120-8952,338,3,3427.3599999999997,0.2383531960996749,0.3955613577023496,0.45072574484339184,0.36154676621513876,Lost Customers
120-8953,2,200,87581.85,4.0885698808234014,3.8250652741514357,2.7043544690603514,3.5393298746783963,High Value Customers
120-8954,62,8,13607.07,1.6765980498374866,0.9516971279373365,1.097529921059333,1.2419416996113852,Low Value Customers
120-8958,0,147,280635.03,5.0,3.5078328981723232,4.089635854341737,4.199156250838019,Top Customers
120-8960,2,374,170978.51,4.0885698808234014,4.404699738903394,3.5294117647058822,4.007560461477559,Top Customers
120-8961,20,78,127727.49,2.559588299024919,2.857702349869452,3.183091418385536,2.8667940224266353,Medium Value Customers
120-8963,1,253,336987.52,4.4555796316359695,4.058746736292428,4.2195059842118665,4.244610784046754,Top Customers
120-8964,223,16,14559.75,0.6947453954496209,1.4595300261096604,1.1179017061370005,1.0907257092320939,Low Value Customers
120-8967,211,76,59642.37,0.7529794149512461,2.817232375979112,2.3172905525846703,1.9625007811716761,Low Value Customers
120-8968,393,9,27157.48,0.0,1.0300261096605743,1.6042780748663101,0.8781013948422947,Lost Customers
120-8969,213,19,35589.33,0.7353737811484292,1.590078328981723,1.8156353450471099,1.3803624850590872,Low Value Customers
120-8970,3,131,74457.61,3.8434452871072593,3.391644908616188,2.5515660809778455,3.262218758900431,High Value Customers
120-8971,353,2,13278.58,0.18689057421451785,0.2245430809399477,1.061879297173415,0.49110431744262684,Lost Customers
120-8974,0,659,1002664.91,5.0,4.751958224543081,5.0,4.917319408181027,Top Customers
120-8975,2,178,398937.32,4.0885698808234014,3.7101827676240204,4.367201426024956,4.055318024824126,Top Customers
120-8976,7,144,216639.08000000002,3.3816359696641385,3.4869451697127936,3.7840590781767256,3.5508800725178857,High Value Customers
120-8978,412,9,36022.37,0.0,1.0300261096605743,1.823274764451235,0.951100291370603,Lost Customers
120-8979,130,5,697480.6,1.1904117009750812,0.6736292428198432,4.764451235039471,2.2094973929447983,Medium Value Customers
120-8981,79,54,107053.77,1.5628385698808234,2.502610966057441,2.9539088362617774,2.3397861240666806,Medium Value Customers
120-8982,402,18,16116.57,0.0,1.5535248041775456,1.2095747389865037,0.921033181054683,Lost Customers
120-8983,98,8,6005.03,1.4098049837486457,0.9516971279373365,0.6518971224853577,1.0044664113904467,Low Value Customers
120-8984,23,50,118187.17,2.437703141928494,2.4412532637075715,3.091418385536033,2.656791597057366,Medium Value Customers
120-8986,97,8,7878.9800000000005,1.419284940411701,0.9516971279373365,0.7588489941431119,1.0432770208307165,Low Value Customers
120-8987,87,737,6160746.84,1.4775189599133263,4.839425587467363,5.0,3.772314849126896,High Value Customers
120-8988,400,43,31608.32,0.0,2.3172323759791125,1.7239623121976062,1.3470648960589062,Low Value Customers
120-8991,150,12,8631.05,1.0861321776814736,1.2180156657963446,0.8199643493761142,1.0413707309513107,Low Value Customers
120-8993,234,18,53014.18,0.6568255687973998,1.5535248041775456,2.192513368983957,1.467621247319634,Low Value Customers
120-8994,14,69,80969.06,2.8439869989165762,2.7075718015665795,2.6228673287496815,2.724808709744279,Medium Value Customers
120-8995,87,2,5670.0,1.4775189599133263,0.2245430809399477,0.6340718105423989,0.7787112837985576,Lost Customers
120-8996,0,338,638778.6,5.0,4.319843342036553,4.713521772345302,4.677788371460618,Top Customers
120-8998,420,4,9234.32,0.0,0.54177545691906,0.8632543926661574,0.46834328319507246,Lost Customers
120-9011,5,193,229148.63999999998,3.636240520043337,3.7950391644908614,3.8324420677361855,3.7545739174234614,High Value Customers
120-9012,7,31,93331.99,3.3816359696641385,1.9869451697127936,2.7832951362363128,2.7172920918710814,Medium Value Customers
120-9105,225,9,7593.799999999999,0.6825568797399784,1.0300261096605743,0.7461166284695697,0.8195665392900408,Lost Customers
120-9107,2,547,381842.86,4.0885698808234014,4.660574412532637,4.32645785586962,4.358534049741886,Top Customers
120-9108,1,58,103058.88,4.4555796316359695,2.5561357702349867,2.902979373567609,3.3048982584795215,High Value Customers
120-9110,0,174,187847.25,5.0,3.68668407310705,3.6287242169595113,4.105136096688853,Top Customers
120-9111,54,26,26468.63,1.7713976164680387,1.8394255874673626,1.5813598166539344,1.7307276735297785,Low Value Customers
120-9113,55,1,4181.41,1.76056338028169,0.0,0.5296664120193534,0.7634099307670144,Lost Customers
120-9114,141,4,1717.8,1.1375947995666307,0.54177545691906,0.218996689584925,0.6327889820235386,Lost Customers
120-9115,38,49,33658.95,2.026002166847237,2.415143603133159,1.769798828622358,2.070314866200918,Medium Value Customers
120-9116,0,376,353893.58,5.0,4.408616187989556,4.272981920040744,4.560532702676767,Top Customers
120-9118,384,1,5312.44,0.0,0.0,0.6137000254647315,0.20456667515491048,Lost Customers
120-9121,19,125,137536.73,2.5799024918743227,3.3394255874673626,3.272217978100331,3.063848685814005,High Value Customers
120-9122,377,1,46944.0,0.0,0.0,2.083015024191495,0.694338341397165,Lost Customers
120-9123,408,2,11424.5,0.0,0.2245430809399477,0.9931245225362874,0.405889201158745,Lost Customers
120-9124,295,9,6704.52,0.3954496208017336,1.0300261096605743,0.6977336389101095,0.7077364564574724,Lost Customers
120-9125,23,173,458158.42,2.437703141928494,3.6762402088772848,4.476699770817418,3.530214373874399,High Value Customers
120-9126,49,27,64285.32,1.8567172264355363,1.8681462140992164,2.3834988540870894,2.036120764873947,Medium Value Customers
120-9128,422,2,814.37,0.0,0.2245430809399477,0.10695187165775419,0.11049831753256728,Lost Customers
120-9130,38,25,28478.95,2.026002166847237,1.8133159268929502,1.6424751718869364,1.8272644218757077,Low Value Customers
120-9131,3,240,453382.6,3.8434452871072593,4.005221932114883,4.463967405143876,4.1042115414553395,Top Customers
120-9133,17,13,13504.57,2.6476164680390033,1.2885117493472582,1.0898905016552076,1.6753395730138227,Low Value Customers
120-9135,66,7,16025.61,1.6278439869989163,0.8772845953002611,1.204481792717087,1.236536791672088,Low Value Customers
120-9136,6,184,1460991.91,3.5387323943661975,3.7506527415143602,5.0,4.096461711960186,Top Customers
120-9138,235,4,4355.1,0.6500541711809317,0.54177545691906,0.5500381970970207,0.5806226083990041,Lost Customers
120-9139,0,402,508424.18,5.0,4.4425587467362915,4.578558696205755,4.673705814314015,Top Customers
120-9140,428,3,9089.300000000001,0.0,0.3955613577023496,0.8479755538579069,0.41451230385341886,Lost Customers
120-9142,2,248,256172.37,4.0885698808234014,4.04177545691906,3.995416348357525,4.0419205620333285,Top Customers
120-9143,415,5,6170.35,0.0,0.6736292428198432,0.6595365418894833,0.4443885949031088,Lost Customers
120-9144,289,16,79305.03,0.4238894907908993,1.4595300261096604,2.6050420168067228,1.4961538445690943,Low Value Customers
120-9145,406,1,3124.65,0.0,0.0,0.40743570155334863,0.13581190051778286,Lost Customers
120-9147,3,582,555271.28,3.8434452871072593,4.693211488250652,4.639674051438757,4.392110275598889,Top Customers
120-9148,140,16,9463.4,1.1457204767063922,1.4595300261096604,0.8836261777438249,1.162958893519959,Low Value Customers
120-9149,24,40,82700.89,2.3848862405200433,2.2271540469973887,2.6406926406926408,2.417577642736691,Medium Value Customers
120-9151,1,41,75076.56,4.4555796316359695,2.2624020887728458,2.5617519735166794,3.0932445646418314,High Value Customers
120-9152,59,27,230547.8,1.6996208017334775,1.8681462140992164,3.842627960275019,2.4701316587025706,Medium Value Customers
120-9153,161,117,201739.38,1.0035211267605635,3.258485639686684,3.710211357270181,2.6574060412391427,Medium Value Customers
120-9154,297,13,17354.78,0.3859696641386782,1.2885117493472582,1.2655971479500892,0.9800261871453417,Lost Customers
120-9155,7,137,100675.86,3.3816359696641385,3.4177545691906004,2.88515406162465,3.22818153349313,High Value Customers
120-9157,53,80,43917.77,1.7822318526543879,2.8968668407310703,2.0168067226890756,2.2319684720248443,Medium Value Customers
120-9158,3,59,29578.81,3.8434452871072593,2.5757180156657964,1.6704863763687294,2.6965498930472616,Medium Value Customers
120-9159,21,16,9582.86,2.5257313109425787,1.4595300261096604,0.8912655971479502,1.6255089780667298,Low Value Customers
120-9160,339,3,8365.66,0.2329360780065005,0.3955613577023496,0.7944996180290298,0.47433235124595996,Lost Customers
120-9161,16,41,19918.91,2.718039003250271,2.2624020887728458,1.387827858416094,2.1227563168130703,Medium Value Customers
120-9162,150,71,658765.0,1.0861321776814736,2.7493472584856393,4.728800611153552,2.8547600157735546,Medium Value Customers
120-9165,385,2,3743.85,0.0,0.2245430809399477,0.4812834224598932,0.23527550113328027,Lost Customers
120-9166,276,1,31455.7,0.4807692307692308,0.0,1.716322892793481,0.7323640411875706,Lost Customers
120-9169,413,8,4881.58,0.0,0.9516971279373365,0.5831423478482304,0.5116131585951889,Lost Customers
120-9171,358,15,3852.3199999999997,0.1665763813651137,1.3929503916449086,0.5016552075375607,0.6870606601825276,Lost Customers
120-9172,397,9,3079.63,0.0,1.0300261096605743,0.4023427552839317,0.47745628831483533,Lost Customers
120-9173,429,7,2931.05,0.0,0.8772845953002611,0.38706391647568117,0.4214495039253141,Lost Customers
120-9175,401,4,10371.2,0.0,0.54177545691906,0.9472880061115355,0.4963544876768652,Lost Customers
120-9176,17,10,12368.0,2.6476164680390033,1.1031331592689295,1.026228673287497,1.5923261001984765,Low Value Customers
120-9177,16,145,141642.72,2.718039003250271,3.492167101827676,3.310415075120958,3.1735403933996347,High Value Customers
120-9179,80,122,81670.87,1.5533586132177681,3.297650130548303,2.6305067481538074,2.493838497306626,Medium Value Customers
120-9180,287,39,27281.16,0.4374322860238353,2.198433420365535,1.609371021135727,1.4150789091750324,Low Value Customers
120-9181,205,9,17066.62,0.7827735644637053,1.0300261096605743,1.252864782276547,1.021888152133609,Low Value Customers
120-9182,191,84,23504.09,0.8613217768147347,2.9347258485639687,1.484593837535014,1.760213820971239,Low Value Customers
120-9183,268,51,96924.56999999999,0.5349404117009751,2.4660574412532634,2.8367710720651895,1.945922975006476,Low Value Customers
120-9184,230,42,2656.58,0.6757854821235102,2.293733681462141,0.3539597657244715,1.107826309770041,Low Value Customers
120-9185,0,372,260090.74,5.0,4.3994778067885125,4.008148714031067,4.469208840273193,Top Customers
120-9186,282,19,6817.07,0.45503791982665226,1.590078328981723,0.7053730583142348,0.91682976904087,Lost Customers
120-9187,6,273,695580.64,3.5387323943661975,4.1357702349869445,4.759358288770053,4.144620306041065,Top Customers
120-9188,107,20,44782.07,1.3312567713976164,1.6305483028720624,2.034632034632035,1.6654790363005711,Low Value Customers
120-9190,344,30,14070.78,0.2207475622968583,1.9438642297650128,1.1026228673287497,1.0890782197968736,Low Value Customers
120-9191,197,2,1390.98,0.8274647887323945,0.2245430809399477,0.17061370002546483,0.4075405232326023,Lost Customers
120-9192,167,12,4516.87,0.9669555796316359,1.2180156657963446,0.5627705627705629,0.9159139360661811,Lost Customers
120-9193,39,34,44586.69,2.007042253521127,2.057441253263707,2.024446142093201,2.029643216292678,Medium Value Customers
120-9194,113,32,84420.65,1.2716684723726979,2.019582245430809,2.655971479500891,1.982407399101466,Low Value Customers
120-9196,416,15,6991.62,0.0,1.3929503916449086,0.7155589508530686,0.7028364474993257,Lost Customers
120-9197,422,4,9946.189999999999,0.0,0.54177545691906,0.9141838553603259,0.48531977075979527,Lost Customers
120-9198,412,3,9605.22,0.0,0.3955613577023496,0.8963585434173671,0.4306399670399056,Lost Customers
120-9199,157,11,38661.17,1.0278981581798483,1.1540469973890337,1.8894830659536543,1.357142740507512,Low Value Customers
120-9200,7,336,547633.8,3.3816359696641385,4.3172323759791125,4.632034632034632,4.110300992559294,Top Customers
120-9202,0,808,230085.79,5.0,5.0,3.8375350140056024,4.6125116713352,Top Customers
120-9203,212,13,18492.68,0.7434994582881908,1.2885117493472582,1.3292589763178,1.1204233946510829,Low Value Customers
120-9206,1,27,23395.15,4.4555796316359695,1.8681462140992164,1.4795008912655971,2.6010755790002613,Medium Value Customers
120-9207,105,23,34211.32,1.3542795232936078,1.7597911227154046,1.7799847211611917,1.6313517890567346,Low Value Customers
120-9208,25,41,35475.26,2.355092091007584,2.2624020887728458,1.8130888719124012,2.1435276838976103,Medium Value Customers
120-9209,401,31,23615.21,0.0,1.9869451697127936,1.4922332569391394,1.1597261422173109,Low Value Customers
120-9210,418,4,10991.67,0.0,0.54177545691906,0.9752992105933282,0.5056915558374627,Lost Customers
120-9211,1,220,103611.53,4.4555796316359695,3.911227154046997,2.905525846702317,3.7574442107950947,High Value Customers
120-9212,20,22,24888.8,2.559588299024919,1.7114882506527411,1.525337407690349,1.932137985789336,Low Value Customers
120-9214,184,65,106590.07,0.8911159263271942,2.64621409921671,2.943722943722944,2.160350989755616,Medium Value Customers
120-9215,86,16,11316.19,1.495124593716143,1.4595300261096604,0.9854851031321621,1.313379907652655,Low Value Customers
120-9216,4,181,914619.07,3.698537378114843,3.7310704960835506,5.0,4.1432026247327975,Top Customers
120-9217,307,10,7780.65,0.3345070422535212,1.1031331592689295,0.7512095747389866,0.7296165920871457,Lost Customers
120-9219,378,2,1002.5699999999999,0.0,0.2245430809399477,0.1349630761395469,0.11983538569316485,Lost Customers
120-9221,257,15,123829.74,0.5782773564463705,1.3929503916449086,3.134708428826076,1.7019787256391181,Low Value Customers
120-9222,141,13,69983.43,1.1375947995666307,1.2885117493472582,2.492997198879552,1.6397012492644802,Low Value Customers
120-9227,154,32,55104.93,1.0576923076923077,2.019582245430809,2.233256939139292,1.7701771640874697,Low Value Customers
120-9228,240,39,39517.23,0.6283856988082341,2.198433420365535,1.9174942704354467,1.581437796536405,Low Value Customers
120-9229,165,36,48281.35,0.9764355362946913,2.1096605744125325,2.1186656480774126,1.7349205862615453,Low Value Customers
120-9230,409,3,18495.89,0.0,0.3955613577023496,1.3318054494525084,0.575788935718286,Lost Customers
120-9232,35,161,169571.81,2.0991332611050924,3.597911227154047,3.514132925897632,3.07039247138559,High Value Customers
120-9234,100,2,8730.28,1.3908450704225352,0.2245430809399477,0.8250572956455312,0.813481815669338,Lost Customers
"120-9235,",212,3,36077.02,0.7434994582881908,0.3955613577023496,1.8283677107206517,0.989142842237064,Lost Customers
120-9236,273,1,2115.37,0.5010834236186349,0.0,0.28520499108734393,0.2620961382353263,Lost Customers
120-9237,430,4,28636.57,0.0,0.54177545691906,1.645021645021645,0.7289323673135684,Lost Customers
120-9239,95,41,45849.93,1.4287648970747564,2.2624020887728458,2.055003819709702,1.9153902685191013,Low Value Customers
120-9240,202,41,216197.9,0.8057963163596966,2.2624020887728458,3.7764196587726,2.2815393546350475,Medium Value Customers
120-9241,408,6,12362.539999999999,0.0,0.7832898172323759,1.0236822001527883,0.6023240057950547,Lost Customers
120-9242,164,15,131914.83000000002,0.9804983748645723,1.3929503916449086,3.228927934810288,1.867458900439923,Low Value Customers
120-9243,423,3,5200.74,0.0,0.3955613577023496,0.6060606060606062,0.3338739879209852,Lost Customers
120-9244,300,2,1346.12,0.3710725893824485,0.2245430809399477,0.1629742806213396,0.25286331698124526,Lost Customers
120-9246,16,257,86753.51,2.718039003250271,4.070496083550914,2.696715049656226,3.161750045485803,High Value Customers
120-9248,323,3,749.4200000000001,0.2708559046587216,0.3955613577023496,0.09676597911892029,0.25439441382666383,Lost Customers
120-9249,0,427,175280.33,5.0,4.481723237597912,3.5599694423223833,4.347230893306765,Top Customers
120-9250,114,43,67926.01,1.260834236186349,2.3172323759791125,2.4726254138018846,2.0168973419891154,Medium Value Customers
120-9252,0,79,64361.69,5.0,2.881201044386423,2.3911382734912148,3.4241131059592123,High Value Customers
120-9254,398,23,20272.74,0.0,1.7597911227154046,1.3980137509549275,1.0526016245567773,Low Value Customers
120-9255,300,42,29898.64,0.3710725893824485,2.293733681462141,1.6781257957728548,1.4476440222058147,Low Value Customers
120-9256,38,4,25138.16,2.026002166847237,0.54177545691906,1.5380697733638908,1.368615799043396,Low Value Customers
120-9257,10,148,186958.78,3.070151679306609,3.5182767624020883,3.6261777438248024,3.4048687285111665,High Value Customers
120-9258,16,49,18377.78,2.718039003250271,2.415143603133159,1.3190730837789661,2.1507518967207986,Medium Value Customers
120-9259,59,5,8367.21,1.6996208017334775,0.6736292428198432,0.7970460911637381,1.056765378572353,Low Value Customers
120-9260,83,113,120133.04,1.5316901408450705,3.2167101827676237,3.1041507512095747,2.617517024940756,Medium Value Customers
120-9261,4,423,194722.9,3.698537378114843,4.479112271540469,3.6592818945760124,3.945643848077108,High Value Customers
120-9262,426,1,3417.9,0.0,0.0,0.44817927170868355,0.14939309056956118,Lost Customers
120-9263,420,3,63725.909999999996,0.0,0.3955613577023496,2.370766488413547,0.9221092820386322,Lost Customers
120-9265,341,6,5064.36,0.22887323943661989,0.7832898172323759,0.5984211866564809,0.5368614144418256,Lost Customers
120-9266,184,16,17867.77,0.8911159263271942,1.4595300261096604,1.288515406162465,1.2130537861997732,Low Value Customers
120-9267,423,2,1471.27,0.0,0.2245430809399477,0.18334606569900705,0.13596304887965158,Lost Customers
120-9268,0,50,58295.35,5.0,2.4412532637075715,2.2892793481028777,3.2435108706034828,High Value Customers
120-9269,13,230,195942.84,2.9130552546045503,3.9530026109660574,3.6745607333842627,3.513539532984957,High Value Customers
120-9272,106,269,179360.55,1.3447995666305526,4.113577023498694,3.5828877005347595,3.0137547635546684,High Value Customers
120-9275,301,9,4345.79,0.3602383531960997,1.0300261096605743,0.5449452508276038,0.6450699045614259,Lost Customers
120-9276,360,5,2649.11,0.16115926327193933,0.6736292428198432,0.3514132925897632,0.3954005995605152,Lost Customers
120-9277,259,12,22699.38,0.5687973997833154,1.2180156657963446,1.4616755793226381,1.082829548300766,Low Value Customers
120-9278,3,36,45244.03,3.8434452871072593,2.1096605744125325,2.04227145403616,2.665125771851984,Medium Value Customers
120-9279,318,9,3249.04,0.2816901408450704,1.0300261096605743,0.4176215940921825,0.5764459481992756,Lost Customers
120-9282,1,343,106255.41,4.4555796316359695,4.330287206266319,2.941176470588235,3.909014436163508,High Value Customers
120-9283,140,5,11375.61,1.1457204767063922,0.6736292428198432,0.9905780494015788,0.9366425896426047,Lost Customers
120-9284,1,181,246477.55,4.4555796316359695,3.7310704960835506,3.931754519989814,4.039468215903112,Top Customers
120-9286,281,7,15411.150000000001,0.4618093174431204,0.8772845953002611,1.1510058568882098,0.8300332565438637,Lost Customers
120-9287,1,87,152679.32,4.4555796316359695,2.9947780678851172,3.3944486885663356,3.614935462695807,High Value Customers
120-9289,112,522,1789141.66,1.2865655471289275,4.631853785900783,5.0,3.6394731110099032,High Value Customers
120-9291,87,6,16194.19,1.4775189599133263,0.7832898172323759,1.2146676852559206,1.1584921541338742,Low Value Customers
120-9292,13,106,79530.16,2.9130552546045503,3.138381201044386,2.607588489941431,2.886341648530122,Medium Value Customers
120-9293,10,187,139683.15,3.070151679306609,3.7715404699738904,3.29004329004329,3.377245146441263,High Value Customers
120-9294,9,37,86084.48,3.1595341278439872,2.1475195822454305,2.683982683982684,2.663678798024034,Medium Value Customers
120-9295,128,127,126246.89,1.198537378114843,3.364229765013055,3.165266106442577,2.576011083190158,Medium Value Customers
120-9296,36,40,18961.95,2.0734019501625136,2.2271540469973887,1.3521772345301757,1.8842444105633593,Low Value Customers
120-9297,44,39,29410.47,1.9176598049837488,2.198433420365535,1.6628469569646043,1.926313394104629,Low Value Customers
120-9298,32,19,5799.95,2.1411159263271937,1.590078328981723,0.6417112299465241,1.4576351617518135,Low Value Customers
120-9300,0,451,990620.37,5.0,4.514360313315927,5.0,4.838120104438643,Top Customers
120-9301,31,183,170883.09,2.161430119176598,3.745430809399478,3.5243188184364658,3.1437265823375133,High Value Customers
120-9302,1,667,502400.05,4.4555796316359695,4.766318537859007,4.57091927680163,4.5976058154322015,Top Customers
120-9304,7,22,38902.3,3.3816359696641385,1.7114882506527411,1.9047619047619049,2.3326287083595947,Medium Value Customers
120-9305,76,39,48144.56,1.5858613217768147,2.198433420365535,2.1084797555385792,1.9642581658936427,Low Value Customers
120-9308,87,11,22261.21,1.4775189599133263,1.1540469973890337,1.4463967405143876,1.359320899272249,Low Value Customers
120-9309,300,12,10255.220000000001,0.3710725893824485,1.2180156657963446,0.9345556404379933,0.8412146318722622,Lost Customers
120-9310,13,30,25853.22,2.9130552546045503,1.9438642297650128,1.566080977845684,2.141000154071749,Medium Value Customers
120-9311,38,11,16768.34,2.026002166847237,1.1540469973890337,1.2375859434682963,1.4725450359015222,Low Value Customers
120-9314,0,645,811911.91,5.0,4.745430809399478,4.835752482811306,4.860394430736928,Top Customers
120-9315,23,59,79821.11,2.437703141928494,2.5757180156657964,2.6101349630761397,2.54118537355681,Medium Value Customers
120-9316,83,14,29356.26,1.5316901408450705,1.342036553524804,1.6577540106951874,1.5104935683550207,Low Value Customers
120-9317,347,21,26979.120000000003,0.21397616468039016,1.6697127937336813,1.5915457091927683,1.1584115558689465,Low Value Customers
120-9319,0,209,199347.59,5.0,3.866840731070496,3.689839572192513,4.1855601010876695,Top Customers
120-9321,401,1,1107.83,0.0,0.0,0.14260249554367213,0.04753416518122404,Lost Customers
120-9323,296,80,28258.23,0.39138678223185264,2.8968668407310703,1.63738222561752,1.6418786161934809,Low Value Customers
120-9324,6,49,311536.16,3.5387323943661975,2.415143603133159,4.1482047364400305,3.367360244646462,High Value Customers
120-9325,86,97,125357.65,1.495124593716143,3.0744125326370755,3.1576266870384515,2.5757212711305564,Medium Value Customers
120-9326,28,9,13079.92,2.2914409534127844,1.0300261096605743,1.0491469314998727,1.4568713315244104,Low Value Customers
120-9327,2,46,54658.7,4.0885698808234014,2.366840731070496,2.2205245734657497,2.8919783951198825,Medium Value Customers
120-9328,269,5,11136.970000000001,0.5281690140845072,0.6736292428198432,0.9803921568627452,0.7273968045890318,Lost Customers
120-9329,54,10,30353.59,1.7713976164680387,1.1031331592689295,1.6832187420422713,1.5192498392597464,Low Value Customers
120-9330,1,321,103717.39,4.4555796316359695,4.27154046997389,2.910618792971734,3.8792462981938645,High Value Customers
120-9331,56,21,58808.93,1.7483748645720478,1.6697127937336813,2.3020117137764196,1.9066997906940495,Low Value Customers
120-9332,248,120,59769.06,0.5918201516793068,3.2780678851174936,2.3223834988540872,2.064090511883629,Medium Value Customers
120-9335,10,493,415280.9,3.070151679306609,4.58355091383812,4.390119684237332,4.01460742579402,Top Customers
120-9336,0,486,301389.18,5.0,4.570496083550914,4.125286478227655,4.56526085392619,Top Customers
120-9337,2,233,142628.22,4.0885698808234014,3.97911227154047,3.320600967659791,3.7960943733412202,High Value Customers
120-9338,65,237,221526.7,1.6413867822318526,3.9947780678851172,3.801884390119685,3.1460164134122177,High Value Customers
120-9340,17,84,111351.5,2.6476164680390033,2.9347258485639687,3.0150241914947795,2.865788836032584,Medium Value Customers
120-9341,108,25,16555.13,1.3177139761646806,1.8133159268929502,1.2274000509294627,1.4528099846623643,Low Value Customers
120-9342,55,3,2886.38,1.76056338028169,0.3955613577023496,0.374331550802139,0.8434854295953929,Lost Customers
120-9343,1,37,30734.18,4.4555796316359695,2.1475195822454305,1.6908581614463967,2.764652458442599,Medium Value Customers
120-9344,147,44,67653.75,1.1078006500541713,2.3342036553524803,2.4649859943977592,1.96899676660147,Low Value Customers
120-9345,9,15,65652.28,3.1595341278439872,1.3929503916449086,2.421695951107716,2.324726823532204,Medium Value Customers
120-9346,80,70,65752.84,1.5533586132177681,2.7284595300261096,2.4293353705118412,2.237051171251906,Medium Value Customers
120-9348,6,146,107189.26,3.5387323943661975,3.4973890339425586,2.9590017825311943,3.3317077369466497,High Value Customers
120-9348-,76,135,33018.39,1.5858613217768147,3.4060052219321153,1.7596129360835244,2.2504931599308184,Medium Value Customers
120-9349,9,129,255835.69,3.1595341278439872,3.37597911227154,3.9903234020881078,3.5086122140678784,High Value Customers
120-9350,7,372,188928.41,3.3816359696641385,4.3994778067885125,3.633817163228928,3.8049769798938593,High Value Customers
120-9351,6,59,164844.19,3.5387323943661975,2.5757180156657964,3.46829640947288,3.194248939834958,High Value Customers
120-9352,13,21,34655.39,2.9130552546045503,1.6697127937336813,1.7901706137000255,2.1243128873460853,Medium Value Customers
120-9354,284,2,2708.3900000000003,0.44555796316359686,0.2245430809399477,0.3615991851285971,0.34390007641071385,Lost Customers
120-9356,350,1,3493.81,0.20314192849404136,0.0,0.4583651642475171,0.22050236424718614,Lost Customers
120-9357,6,182,342289.96,3.5387323943661975,3.7415143603133156,4.2296918767507,3.836646210476738,High Value Customers
120-9359,155,31,25767.36,1.0455037919826653,1.9869451697127936,1.560988031576267,1.5311456644239083,Low Value Customers
120-9360,77,122,52468.61,1.575027085590466,3.297650130548303,2.184873949579832,2.3525170552395336,Medium Value Customers
120-9361,154,49,31061.61,1.0576923076923077,2.415143603133159,1.7010440539852305,1.724626654936899,Low Value Customers
120-9362,107,22,34200.28,1.3312567713976164,1.7114882506527411,1.7774382480264832,1.6067277566922802,Low Value Customers
120-9363,2,54,180749.39,4.0885698808234014,2.502610966057441,3.6007130124777187,3.39729795311952,High Value Customers
120-9364,157,1,5600.0,1.0278981581798483,0.0,0.6289788642729819,0.55229234081761,Lost Customers
120-9365,58,47,106893.38,1.7185807150595882,2.3851174934725847,2.9488158899923604,2.3508380328415113,Medium Value Customers
120-9366,13,72,68307.22,2.9130552546045503,2.765013054830287,2.48026483320601,2.719444380880282,Medium Value Customers
120-9368,17,86,172816.24,2.6476164680390033,2.977806788511749,3.539597657244716,3.055006971265156,High Value Customers
120-9369,16,35,238357.49,2.718039003250271,2.0796344647519582,3.8859180035650622,2.8945304905224303,Medium Value Customers
120-9370,66,14,49699.15,1.6278439869989163,1.342036553524804,2.141583906289789,1.7038214822711697,Low Value Customers
120-9371,9,143,577376.55,3.1595341278439872,3.480417754569191,4.66768525592055,3.7692123794445758,High Value Customers
120-9372,191,6,63488.0,0.8613217768147347,0.7832898172323759,2.36567354214413,1.3367617120637467,Low Value Customers
120-9373,335,1,856.03,0.24783315276273027,0.0,0.11459129106187944,0.12080814794153658,Lost Customers
120-9374,117,9,9377.869999999999,1.2472914409534128,1.0300261096605743,0.8759867583396996,1.0511014363178957,Low Value Customers
120-9375,7,123,381415.09,3.3816359696641385,3.309399477806788,4.323911382734912,3.671648943401946,High Value Customers
120-9376,3,252,169707.14,3.8434452871072593,4.054830287206267,3.5166793990323404,3.8049849911152887,High Value Customers
120-9378,1,20,61767.560000000005,4.4555796316359695,1.6305483028720624,2.3427552839317545,2.8096277394799287,Medium Value Customers
120-9380,76,68,97931.86,1.5858613217768147,2.6919060052219317,2.8520499108734403,2.3766057459573955,Medium Value Customers
120-9382,8,42,147022.18,3.2516251354279526,2.293733681462141,3.3511586452762923,2.9655058207221283,Medium Value Customers
120-9384,111,6,4010.88,1.301462621885157,0.7832898172323759,0.5194805194805194,0.8680776528660175,Lost Customers
120-9386,273,9,28700.2,0.5010834236186349,1.0300261096605743,1.650114591291062,1.0604080415234236,Low Value Customers
120-9388,1,60,113675.12,4.4555796316359695,2.5900783289817233,3.0379424497071557,3.3612001367749493,High Value Customers
120-9391,24,84,105787.47,2.3848862405200433,2.9347258485639687,2.93353705118411,2.751049713422707,Medium Value Customers
120-9393,10,89,99208.32,3.070151679306609,3.016971279373368,2.8647822765469826,2.9839684117423193,Medium Value Customers
120-9394,3,374,162576.06,3.8434452871072593,4.404699738903394,3.450471097529921,3.899538707846858,High Value Customers
